test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,1,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&labels=Any&milestone=Any&my_reaction_emoji=None&scope=created_by_me&search=frontend&sort=desc&state=opened&with_labels_details=True,200,2xx,0.028s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,2,llm_success_ignore_optional,"{""page"": 1, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""order_by"": ""created_at"", ""sort"": ""desc"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?page=1&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&order_by=created_at&sort=desc&with_labels_details=True,200,2xx,0.039s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,3,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""page"": 1, ""per_page"": 20, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""search"": ""title"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.041s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,4,llm_success_ignore_optional,"{""labels"": ""Any"", ""order_by"": ""created_at"", ""state"": ""opened""}","{""author_id"": 1, ""my_reaction_emoji"": ""thumbsup""}",http://localhost:30000/api/v4/projects/29/issues?labels=Any&order_by=created_at&state=opened,200,2xx,0.048s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,5,llm_success_ignore_optional,"{""page"": 1, ""per_page"": 20, ""assignee_id"": 5, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened""}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&assignee_id=5&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened,200,2xx,0.030s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,6,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""page"": 1, ""per_page"": 20, ""assignee_id"": 5, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&assignee_id=5&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.028s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,7,llm_success_ignore_optional: id=24 is from the example response; all fields are within their allowed types and enums; mutual exclusivity for assignee_id/assignee_username and author_id/author_username is respected.,"{""per_page"": 20, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""scope"": ""all"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 2, ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title"", ""in"": ""comments""}",http://localhost:30000/api/v4/projects/24/issues?per_page=20&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&scope=all&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.029s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,8,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""page"": 1, ""per_page"": 20, ""assignee_id"": 5, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&assignee_id=5&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.030s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,9,llm_success_ignore_optional,"{""labels"": ""Any"", ""updated_after"": ""2025-01-02T08:00:00Z""}","{""author_username"": ""root""}",http://localhost:30000/api/v4/projects/29/issues?labels=Any&updated_after=2025-01-02T08%3A00%3A00Z,200,2xx,0.045s,PASS
_projects_id_issues_GET_1_1,2,get-/projects/{id}/issues,GET,10,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""page"": 1, ""per_page"": 20, ""assignee_id"": 5, ""author_username"": ""alice"", ""confidential"": false, ""due_date"": ""week"", ""labels"": ""Any"", ""my_reaction_emoji"": ""None"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""search"": ""title"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&assignee_id=5&author_username=alice&confidential=False&due_date=week&labels=Any&my_reaction_emoji=None&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.030s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,1,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&labels=Any&milestone=Any&my_reaction_emoji=None&scope=created_by_me&search=frontend&sort=desc&state=opened&with_labels_details=True,200,2xx,0.029s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,2,llm_success_ignore_optional,"{""page"": 1, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""order_by"": ""created_at"", ""sort"": ""desc"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?page=1&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&order_by=created_at&sort=desc&with_labels_details=True,200,2xx,0.026s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,3,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""page"": 1, ""per_page"": 20, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""search"": ""title"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.033s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,4,llm_success_ignore_optional,"{""labels"": ""Any"", ""order_by"": ""created_at"", ""state"": ""opened""}","{""author_id"": 1, ""my_reaction_emoji"": ""thumbsup""}",http://localhost:30000/api/v4/projects/24/issues?labels=Any&order_by=created_at&state=opened,200,2xx,0.046s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,5,llm_success_ignore_optional,"{""page"": 1, ""per_page"": 20, ""assignee_id"": 5, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened""}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title"", ""in"": ""description""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&assignee_id=5&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened,200,2xx,0.034s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,6,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""page"": 1, ""per_page"": 20, ""assignee_id"": 5, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&assignee_id=5&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.031s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,7,llm_success_ignore_optional: id=24 is from the example response; all fields are within their allowed types and enums; mutual exclusivity for assignee_id/assignee_username and author_id/author_username is respected.,"{""per_page"": 20, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""due_date"": ""week"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""scope"": ""all"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""author_username"": ""root"", ""assignee_id"": 2, ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title"", ""in"": ""comments""}",http://localhost:30000/api/v4/projects/24/issues?per_page=20&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&due_date=week&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&scope=all&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.026s,PASS
_projects_id_issues_GET_2_1,2,get-/projects/{id}/issues,GET,8,"llm_success_ignore_optional: id=24 is a valid project ID from context; all provided fields satisfy their type, enum, and format constraints.","{""page"": 1, ""per_page"": 20, ""assignee_id"": 5, ""author_username"": ""alice"", ""confidential"": false, ""created_after"": ""2025-01-01T08:00:00Z"", ""iids[]"": [6, 7], ""labels"": ""Any"", ""milestone"": ""Any"", ""my_reaction_emoji"": ""None"", ""order_by"": ""created_at"", ""scope"": ""created_by_me"", ""search"": ""frontend"", ""sort"": ""desc"", ""state"": ""opened"", ""updated_after"": ""2025-01-02T08:00:00Z"", ""with_labels_details"": true}","{""labels"": ""bug,frontend"", ""milestone"": ""v1.0"", ""author_id"": 1, ""assignee_id"": 24, ""assignee_username"": ""devops-team34234234"", ""my_reaction_emoji"": ""thumbsup"", ""search"": ""title""}",http://localhost:30000/api/v4/projects/24/issues?page=1&per_page=20&assignee_id=5&author_username=alice&confidential=False&created_after=2025-01-01T08%3A00%3A00Z&iids%5B%5D=6&iids%5B%5D=7&labels=Any&milestone=Any&my_reaction_emoji=None&order_by=created_at&scope=created_by_me&search=frontend&sort=desc&state=opened&updated_after=2025-01-02T08%3A00%3A00Z&with_labels_details=True,200,2xx,0.030s,PASS
